name,value,year,lastValue,category
Microsoft OneDrive,75000000,2016.3,62500000,Productivity
Microsoft OneDrive,87500000,2016.4,75000000,Productivity
Microsoft OneDrive,100000000,2016.5,87500000,Productivity
Microsoft OneDrive,118181818,2016.6,100000000,Productivity
Microsoft OneDrive,136363636,2016.7,118181818,Productivity
Microsoft OneDrive,154545455,2016.8,136363636,Productivity
Microsoft OneDrive,172727273,2016.9,154545455,Productivity
Microsoft OneDrive,190909091,2017.0,172727273,Productivity
Microsoft OneDrive,209090909,2017.1,190909091,Productivity
Microsoft OneDrive,227272727,2017.2,209090909,Productivity
Microsoft OneDrive,245454545,2017.3,227272727,Productivity
Microsoft OneDrive,263636364,2017.4,245454545,Productivity
Microsoft OneDrive,281818182,2017.5,263636364,Productivity
Microsoft OneDrive,300000000,2017.6,281818182,Productivity
Microsoft OneDrive,318181818,2017.7,300000000,Productivity
Microsoft OneDrive,336363636,2017.8,318181818,Productivity
Microsoft OneDrive,354545455,2017.9,336363636,Productivity
Microsoft OneDrive,372727273,2018.0,354545455,Productivity
Microsoft OneDrive,390909091,2018.1,372727273,Productivity
Microsoft OneDrive,409090909,2018.2,390909091,Productivity
Microsoft OneDrive,427272727,2018.3,409090909,Productivity
Microsoft OneDrive,445454545,2018.4,427272727,Productivity
Microsoft OneDrive,463636364,2018.5,445454545,Productivity
Microsoft OneDrive,481818182,2018.6,463636364,Productivity
Microsoft OneDrive,500000000,2018.7,481818182,Productivity
Microsoft OneDrive,500000000,2018.8,500000000,Productivity
Microsoft OneDrive,550000000,2018.9,500000000,Productivity
Microsoft OneDrive,600000000,2019.0,550000000,Productivity
Microsoft OneDrive,650000000,2019.1,600000000,Productivity
Microsoft OneDrive,700000000,2019.2,650000000,Productivity
Microsoft OneDrive,750000000,2019.3,700000000,Productivity
Microsoft OneDrive,800000000,2019.4,750000000,Productivity
Microsoft OneDrive,850000000,2019.5,800000000,Productivity
Microsoft OneDrive,900000000,2019.6,850000000,Productivity
Microsoft OneDrive,950000000,2019.7,900000000,Productivity
Microsoft OneDrive,1000000000,2019.8,950000000,Productivity
Microsoft OneDrive,1000000000,2019.9,1000000000,Productivity
Microsoft OneDrive,1000000000,2020.0,1000000000,Productivity
Microsoft OneDrive,1000000000,2020.1,1000000000,Productivity
Microsoft OneDrive,1000000000,2020.2,1000000000,Productivity
Microsoft OneDrive,1000000000,2020.3,1000000000,Productivity
Messenger – Text and Video Chat for Free,10000000,2012.2,0,Communication
Messenger – Text and Video Chat for Free,18000000,2012.3,10000000,Communication
Messenger – Text and Video Chat for Free,26000000,2012.4,18000000,Communication
Messenger – Text and Video Chat for Free,34000000,2012.5,26000000,Communication
Messenger – Text and Video Chat for Free,42000000,2012.6,34000000,Communication
Messenger – Text and Video Chat for Free,50000000,2012.7,42000000,Communication
Messenger – Text and Video Chat for Free,66666667,2012.8,50000000,Communication
Messenger – Text and Video Chat for Free,83333333,2012.9,66666667,Communication
Messenger – Text and Video Chat for Free,100000000,2013.0,83333333,Communication
Messenger – Text and Video Chat for Free,100000000,2013.1,100000000,Communication
Messenger – Text and Video Chat for Free,125000000,2013.2,100000000,Communication
Messenger – Text and Video Chat for Free,150000000,2013.3,125000000,Communication
Messenger – Text and Video Chat for Free,175000000,2013.4,150000000,Communication
Messenger – Text and Video Chat for Free,200000000,2013.5,175000000,Communication
Messenger – Text and Video Chat for Free,225000000,2013.6,200000000,Communication
Messenger – Text and Video Chat for Free,250000000,2013.7,225000000,Communication
Messenger – Text and Video Chat for Free,275000000,2013.8,250000000,Communication
Messenger – Text and Video Chat for Free,300000000,2013.9,275000000,Communication
Messenger – Text and Video Chat for Free,325000000,2014.0,300000000,Communication
Messenger – Text and Video Chat for Free,350000000,2014.1,325000000,Communication
Messenger – Text and Video Chat for Free,375000000,2014.2,350000000,Communication
Messenger – Text and Video Chat for Free,400000000,2014.3,375000000,Communication
Messenger – Text and Video Chat for Free,425000000,2014.4,400000000,Communication
Messenger – Text and Video Chat for Free,450000000,2014.5,425000000,Communication
Messenger – Text and Video Chat for Free,475000000,2014.6,450000000,Communication
Messenger – Text and Video Chat for Free,500000000,2014.7,475000000,Communication
Messenger – Text and Video Chat for Free,571428571,2014.8,500000000,Communication
Messenger – Text and Video Chat for Free,642857143,2014.9,571428571,Communication
Messenger – Text and Video Chat for Free,714285714,2015.0,642857143,Communication
Messenger – Text and Video Chat for Free,785714286,2015.1,714285714,Communication
Messenger – Text and Video Chat for Free,857142857,2015.2,785714286,Communication
Messenger – Text and Video Chat for Free,928571429,2015.3,857142857,Communication
Messenger – Text and Video Chat for Free,1000000000,2015.4,928571429,Communication
Messenger – Text and Video Chat for Free,1000000000,2015.5,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2015.6,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2015.7,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2015.8,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2015.9,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2016.0,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2016.1,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2016.2,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2016.3,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2016.4,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2016.5,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2016.6,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2016.7,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2016.8,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2016.9,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2017.0,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2017.1,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2017.2,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2017.3,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2017.4,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2017.5,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2017.6,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2017.7,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2017.8,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2017.9,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2018.0,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2018.1,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2018.2,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2018.3,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2018.4,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2018.5,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2018.6,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2018.7,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2018.8,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2018.9,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2019.0,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2019.1,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2019.2,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2019.3,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2019.4,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2019.5,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2019.6,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2019.7,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2019.8,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2019.9,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2020.0,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2020.1,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2020.2,1000000000,Communication
Messenger – Text and Video Chat for Free,1000000000,2020.3,1000000000,Communication
"Microsoft Word: Write, Edit & Share Docs on the Go",50000,2015.1,0,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",500000,2015.2,50000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",1800000,2015.3,500000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",2600000,2015.4,1800000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",3400000,2015.5,2600000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",4200000,2015.6,3400000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",5000000,2015.7,4200000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",16666667,2015.9,5000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",23333333,2016.0,16666667,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",30000000,2016.1,23333333,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",36666667,2016.2,30000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",43333333,2016.3,36666667,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",50000000,2016.4,43333333,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",66666667,2016.5,50000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",83333333,2016.6,66666667,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",100000000,2016.7,83333333,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",100000000,2016.8,100000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",125000000,2016.9,100000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",150000000,2017.0,125000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",175000000,2017.1,150000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",200000000,2017.2,175000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",225000000,2017.3,200000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",250000000,2017.4,225000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",275000000,2017.5,250000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",300000000,2017.6,275000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",325000000,2017.7,300000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",350000000,2017.8,325000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",375000000,2017.9,350000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",400000000,2018.0,375000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",425000000,2018.1,400000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",450000000,2018.2,425000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",475000000,2018.3,450000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",500000000,2018.4,475000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",545454545,2018.5,500000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",590909091,2018.6,545454545,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",636363636,2018.7,590909091,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",681818182,2018.8,636363636,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",727272727,2018.9,681818182,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",772727273,2019.0,727272727,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",818181818,2019.1,772727273,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",863636364,2019.2,818181818,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",909090909,2019.3,863636364,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",954545455,2019.4,909090909,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",1000000000,2019.5,954545455,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",1000000000,2019.6,1000000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",1000000000,2019.7,1000000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",1000000000,2019.8,1000000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",1000000000,2019.9,1000000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",1000000000,2020.0,1000000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",1000000000,2020.1,1000000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",1000000000,2020.2,1000000000,Productivity
"Microsoft Word: Write, Edit & Share Docs on the Go",1000000000,2020.3,1000000000,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",50000,2015.1,0,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",100000,2015.2,50000,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",750000,2015.3,100000,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",1000000,2015.4,750000,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",2333333,2015.5,1000000,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",3666667,2015.6,2333333,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",5000000,2015.7,3666667,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",5000000,2015.8,5000000,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",14444444,2015.9,5000000,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",18888889,2016.0,14444444,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",23333333,2016.1,18888889,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",27777778,2016.2,23333333,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",32222222,2016.3,27777778,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",36666667,2016.4,32222222,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",41111111,2016.5,36666667,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",45555556,2016.6,41111111,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",50000000,2016.7,45555556,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",120000000,2016.9,50000000,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",140000000,2017.0,120000000,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",160000000,2017.1,140000000,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",180000000,2017.2,160000000,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",200000000,2017.3,180000000,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",220000000,2017.4,200000000,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",240000000,2017.5,220000000,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",260000000,2017.6,240000000,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",280000000,2017.7,260000000,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",300000000,2017.8,280000000,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",320000000,2017.9,300000000,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",340000000,2018.0,320000000,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",360000000,2018.1,340000000,Productivity
"Microsoft Excel: View, Edit, & Create Spreadsheets",380000000,2018.2,360000000,Productivity
